+5.000000E+2, -3.113136E+2
+5.000000E+2, -3.113136E+2
+5.000000E+2, -3.064020E+2
+5.000000E+2, -2.989092E+2
+5.000000E+2, -2.912845E+2
+5.000000E+2, -2.836125E+2
+5.000000E+2, -2.757622E+2
+5.000000E+2, -2.675714E+2
+5.000000E+2, -2.598855E+2
+5.000000E+2, -2.516367E+2
+5.000000E+2, -2.435726E+2
+5.000000E+2, -2.352561E+2
+5.000000E+2, -2.269602E+2
+5.000000E+2, -2.184682E+2
+5.000000E+2, -2.099606E+2
+5.000000E+2, -2.012141E+2
+5.000000E+2, -1.926400E+2
+5.000000E+2, -1.926400E+2
+5.000000E+2, -1.776646E+2
+5.000000E+2, -1.776646E+2
+5.000000E+2, -1.617422E+2
+5.000000E+2, -1.528045E+2
+5.000000E+2, -1.418477E+2
+5.000000E+2, -1.418477E+2
+5.000000E+2, -1.257707E+2
+5.000000E+2, -1.166941E+2
+5.000000E+2, -9.824998E+1
+5.000000E+2, -9.824998E+1
+5.000000E+2, -7.972947E+1
+5.000000E+2, -7.972947E+1
+5.000000E+2, -7.035195E+1
+5.000000E+2, -6.107494E+1
+5.000000E+2, -4.667344E+1
+5.000000E+2, -3.757578E+1
+5.000000E+2, -3.042300E+1
+5.000000E+2, -2.094398E+1
+5.000000E+2, -2.094398E+1
+5.000000E+2, +2.612234E-1
+5.000000E+2, +9.588810E+0
+5.000000E+2, +1.671000E+1
+5.000000E+2, +1.671000E+1
+5.000000E+2, +3.782615E+1
+5.000000E+2, +3.782615E+1
+5.000000E+2, +5.494241E+1
+5.000000E+2, +5.494241E+1
+5.000000E+2, +5.494241E+1
+5.000000E+2, +8.367223E+1
+5.000000E+2, +8.367223E+1
+5.000000E+2, +9.852526E+1
+5.000000E+2, +1.076754E+2
+5.000000E+2, +1.169020E+2
+5.000000E+2, +1.169020E+2
+5.000000E+2, +1.396631E+2
+5.000000E+2, +1.490662E+2
+5.000000E+2, +1.586714E+2
+5.000000E+2, +1.665401E+2
+5.000000E+2, +1.754615E+2
+5.000000E+2, +1.841593E+2
+5.000000E+2, +1.930221E+2
+5.000000E+2, +1.930221E+2
+5.000000E+2, +2.047677E+2
+5.000000E+2, +2.102885E+2
+5.000000E+2, +2.192241E+2
+5.000000E+2, +2.271650E+2
+5.000000E+2, +2.356261E+2
+5.000000E+2, +2.356261E+2
+5.000000E+2, +2.536285E+2
+5.000000E+2, +2.601982E+2
+5.000000E+2, +2.682501E+2
+5.000000E+2, +2.682501E+2
+5.000000E+2, +2.870742E+2
+5.000000E+2, +2.918419E+2
+5.000000E+2, +2.992543E+2
+5.000000E+2, +3.073569E+2
+5.000000E+2, +3.140996E+2
+5.000000E+2, +3.214330E+2
+5.000000E+2, +3.284266E+2
+5.000000E+2, +3.372762E+2
+5.000000E+2, +3.424701E+2
+5.000000E+2, +3.491820E+2
+5.000000E+2, +3.558994E+2
+5.000000E+2, +3.625922E+2
+5.000000E+2, +3.752180E+2
+5.000000E+2, +3.752180E+2
+5.000000E+2, +3.894336E+2
+5.000000E+2, +3.933632E+2
+5.000000E+2, +3.976129E+2
+5.000000E+2, +4.059861E+2
+5.000000E+2, +4.100908E+2
+5.000000E+2, +4.140793E+2
+5.000000E+2, +4.140793E+2
+5.000000E+2, +4.256089E+2
+5.000000E+2, +4.256089E+2
+5.000000E+2, +4.256089E+2
+5.000000E+2, +4.409415E+2
+5.000000E+2, +4.441748E+2
+5.000000E+2, +4.484763E+2
+5.000000E+2, +4.524968E+2
+5.000000E+2, +4.564417E+2
+5.000000E+2, +4.564417E+2
+5.000000E+2, +4.564417E+2
+5.000000E+2, +4.564417E+2
+5.000000E+2, +4.705515E+2
+5.000000E+2, +4.736536E+2
+5.000000E+2, +4.766295E+2
+5.000000E+2, +4.793315E+2
+5.000000E+2, +4.819225E+2
+5.000000E+2, +4.843391E+2
+5.000000E+2, +4.865932E+2
+5.000000E+2, +4.888634E+2
+5.000000E+2, +4.909904E+2
+5.000000E+2, +4.923819E+2
+5.000000E+2, +4.938770E+2
+5.000000E+2, +4.952581E+2
+5.000000E+2, +4.964645E+2
+5.000000E+2, +4.975418E+2
+5.000000E+2, +4.983797E+2
+5.000000E+2, +4.983797E+2
+5.000000E+2, +4.994103E+2
+5.000000E+2, +4.994103E+2
+5.000000E+2, +4.999530E+2
+5.000000E+2, +4.999962E+2
+5.000000E+2, +4.998730E+2
+5.000000E+2, +4.995735E+2
+5.000000E+2, +4.990934E+2
+5.000000E+2, +4.984340E+2
+5.000000E+2, +4.984340E+2
+5.000000E+2, +4.984340E+2
+5.000000E+2, +4.955624E+2
+5.000000E+2, +4.933040E+2
+5.000000E+2, +4.933040E+2
+5.000000E+2, +4.916662E+2
+5.000000E+2, +4.898542E+2
+5.000000E+2, +4.870124E+2
+5.000000E+2, +4.839963E+2
+5.000000E+2, +4.839963E+2
+5.000000E+2, +4.782557E+2
+5.000000E+2, +4.761476E+2
+5.000000E+2, +4.761476E+2
+5.000000E+2, +4.702298E+2
+5.000000E+2, +4.650371E+2
+5.000000E+2, +4.624178E+2
+5.000000E+2, +4.624178E+2
+5.000000E+2, +4.560924E+2
+5.000000E+2, +4.560924E+2
+5.000000E+2, +4.488041E+2
+5.000000E+2, +4.446175E+2
+5.000000E+2, +4.446175E+2
+5.000000E+2, +4.351450E+2
+5.000000E+2, +4.351450E+2
+5.000000E+2, +4.260018E+2
+5.000000E+2, +4.209782E+2
+5.000000E+2, +4.159581E+2
+5.000000E+2, +4.105770E+2
+5.000000E+2, +4.052374E+2
+5.000000E+2, +3.996353E+2
+5.000000E+2, +3.939003E+2
+5.000000E+2, +3.820381E+2
+5.000000E+2, +3.820381E+2
+5.000000E+2, +3.695533E+2
+5.000000E+2, +3.695533E+2
+5.000000E+2, +3.631727E+2
+5.000000E+2, +3.631727E+2
+5.000000E+2, +3.478394E+2
+5.000000E+2, +3.478394E+2
+5.000000E+2, +3.361490E+2
+5.000000E+2, +3.292061E+2
+5.000000E+2, +3.220277E+2
+5.000000E+2, +3.138831E+2
+5.000000E+2, +3.073553E+2
+5.000000E+2, +2.999299E+2
+5.000000E+2, +2.923642E+2
+5.000000E+2, +2.846004E+2
+5.000000E+2, +2.688608E+2
+5.000000E+2, +2.688608E+2
+5.000000E+2, +2.606333E+2
+5.000000E+2, +2.526912E+2
+5.000000E+2, +2.445825E+2
+5.000000E+2, +2.300424E+2
+5.000000E+2, +2.238860E+2
+5.000000E+2, +2.154379E+2
+5.000000E+2, +2.068994E+2
+5.000000E+2, +1.982805E+2
+5.000000E+2, +1.895406E+2
+5.000000E+2, +1.829576E+2
+5.000000E+2, +1.829576E+2
+5.000000E+2, +1.829576E+2
+5.000000E+2, +1.606147E+2
+5.000000E+2, +1.473459E+2
+5.000000E+2, +1.473459E+2
+5.000000E+2, +1.337581E+2
+5.000000E+2, +1.247380E+2
+5.000000E+2, +1.177694E+2
+5.000000E+2, +1.028086E+2
+5.000000E+2, +1.028086E+2
+5.000000E+2, +8.714835E+1
+5.000000E+2, +8.086176E+1
+5.000000E+2, +7.154724E+1
+5.000000E+2, +6.220262E+1
+5.000000E+2, +5.278761E+1
+5.000000E+2, +4.321608E+1
+5.000000E+2, +3.321903E+1
+5.000000E+2, +2.452047E+1
+5.000000E+2, +1.512867E+1
+5.000000E+2, +5.770158E+0
+5.000000E+2, -3.620060E+0
+5.000000E+2, -1.296284E+1
+5.000000E+2, -2.242348E+1
+5.000000E+2, -3.178157E+1
+5.000000E+2, -4.122241E+1
+5.000000E+2, -4.122241E+1
+5.000000E+2, -6.825257E+1
+5.000000E+2, -6.825257E+1
+5.000000E+2, -8.325859E+1
+5.000000E+2, -9.266148E+1
+5.000000E+2, -1.017708E+2
+5.000000E+2, -1.110293E+2
+5.000000E+2, -1.110293E+2
+5.000000E+2, -1.295435E+2
+5.000000E+2, -1.424809E+2
+5.000000E+2, -1.497780E+2
+5.000000E+2, -1.497780E+2
+5.000000E+2, -1.656101E+2
+5.000000E+2, -1.744041E+2
+5.000000E+2, -1.830256E+2
+5.000000E+2, -1.917506E+2
+5.000000E+2, -2.030302E+2
+5.000000E+2, -2.030302E+2
+5.000000E+2, -2.177794E+2
+5.000000E+2, -2.343893E+2
+5.000000E+2, -2.426484E+2
+5.000000E+2, -2.426484E+2
+5.000000E+2, -2.510149E+2
+5.000000E+2, -2.648291E+2
+5.000000E+2, -2.648291E+2
+5.000000E+2, -2.808319E+2
+5.000000E+2, -2.808319E+2
+5.000000E+2, -2.923634E+2
+5.000000E+2, -2.923634E+2
+5.000000E+2, -3.056218E+2
+5.000000E+2, -3.185049E+2
+5.000000E+2, -3.185049E+2
+5.000000E+2, -3.277726E+2
+5.000000E+2, -3.404470E+2
+5.000000E+2, -3.453379E+2
-5.000000E+2, -3.518107E+2
-5.000000E+2, -3.583613E+2
-5.000000E+2, -3.648117E+2
-5.000000E+2, -3.716699E+2
-5.000000E+2, -3.774610E+2
-5.000000E+2, -3.836691E+2
-5.000000E+2, -3.895650E+2
-5.000000E+2, -3.954136E+2
-5.000000E+2, -4.010880E+2
-5.000000E+2, -4.066493E+2
-5.000000E+2, -4.120397E+2
-5.000000E+2, -4.120397E+2
-5.000000E+2, -4.198705E+2
-5.000000E+2, -4.263833E+2
-5.000000E+2, -4.263833E+2
-5.000000E+2, -4.359943E+2
-5.000000E+2, -4.359943E+2
-5.000000E+2, -4.435797E+2
-5.000000E+2, -4.478490E+2
-5.000000E+2, -4.519423E+2
-5.000000E+2, -4.559022E+2
-5.000000E+2, -4.599065E+2
-5.000000E+2, -4.633980E+2
-5.000000E+2, -4.671169E+2
-5.000000E+2, -4.671169E+2
-5.000000E+2, -4.732268E+2
-5.000000E+2, -4.762022E+2
-5.000000E+2, -4.790031E+2
-5.000000E+2, -4.815709E+2
-5.000000E+2, -4.840193E+2
-5.000000E+2, -4.862970E+2
-5.000000E+2, -4.884373E+2
-5.000000E+2, -4.903376E+2
-5.000000E+2, -4.921104E+2
-5.000000E+2, -4.936803E+2
-5.000000E+2, -4.956288E+2
-5.000000E+2, -4.956288E+2
-5.000000E+2, -4.973757E+2
-5.000000E+2, -4.982430E+2
-5.000000E+2, -4.987895E+2
-5.000000E+2, -4.996690E+2
-5.000000E+2, -4.999312E+2
-5.000000E+2, -4.999312E+2
-5.000000E+2, -4.998667E+2
-5.000000E+2, -4.997107E+2
-5.000000E+2, -4.992939E+2
-5.000000E+2, -4.992939E+2
-5.000000E+2, -4.972482E+2
-5.000000E+2, -4.972482E+2
-5.000000E+2, -4.949309E+2
-5.000000E+2, -4.949309E+2
-5.000000E+2, -4.934936E+2
-5.000000E+2, -4.918420E+2
-5.000000E+2, -4.893675E+2
-5.000000E+2, -4.893675E+2
-5.000000E+2, -4.860254E+2
-5.000000E+2, -4.812812E+2
-5.000000E+2, -4.812812E+2
-5.000000E+2, -4.775806E+2
-5.000000E+2, -4.747654E+2
-5.000000E+2, -4.724173E+2
-5.000000E+2, -4.724173E+2
-5.000000E+2, -4.663646E+2
-5.000000E+2, -4.629001E+2
-5.000000E+2, -4.629001E+2
-5.000000E+2, -4.563997E+2
-5.000000E+2, -4.534413E+2
-5.000000E+2, -4.491437E+2
-5.000000E+2, -4.451591E+2
-5.000000E+2, -4.399727E+2
-5.000000E+2, -4.356932E+2
-5.000000E+2, -4.268164E+2
-5.000000E+2, -4.268164E+2
-5.000000E+2, -4.166993E+2
-5.000000E+2, -4.166993E+2
-5.000000E+2, -4.059759E+2
-5.000000E+2, -4.059759E+2
-5.000000E+2, -4.003871E+2
-5.000000E+2, -3.947192E+2
-5.000000E+2, -3.888397E+2
-5.000000E+2, -3.828456E+2
-5.000000E+2, -3.707968E+2
-5.000000E+2, -3.707968E+2
-5.000000E+2, -3.600351E+2
-5.000000E+2, -3.600351E+2
-5.000000E+2, -3.475449E+2
-5.000000E+2, -3.406451E+2
-5.000000E+2, -3.337529E+2
-5.000000E+2, -3.266499E+2
-5.000000E+2, -3.266499E+2
-5.000000E+2, -3.067882E+2
-5.000000E+2, -3.002361E+2
-5.000000E+2, -2.953130E+2
-5.000000E+2, -2.953130E+2
-5.000000E+2, -2.817794E+2
-5.000000E+2, -2.680313E+2
-5.000000E+2, -2.620162E+2
-5.000000E+2, -2.538595E+2
-5.000000E+2, -2.457453E+2
-5.000000E+2, -2.371836E+2
